date,product_id,source,review_text,rating,user_id
2024-01-29,prod3,amazon,Poor build quality,3,user_919
2024-01-17,prod1,amazon,Poor build quality,1,user_920
2024-08-07,prod1,amazon,"Satisfied, but camera could be better",1,user_921
2024-02-25,prod2,amazon,Good value for money,2,user_922
2024-05-30,prod2,amazon,"Great product, battery lasts long",3,user_923
2024-10-20,prod2,amazon,"Great product, battery lasts long",1,user_924
2024-10-08,prod3,amazon,"Satisfied, but camera could be better",5,user_925
2024-05-12,prod1,amazon,Poor build quality,4,user_926
2024-06-04,prod2,amazon,Poor build quality,4,user_927
2024-10-02,prod3,amazon,Good value for money,3,user_928
2024-03-13,prod2,amazon,Good value for money,2,user_929
2024-06-22,prod3,amazon,Good value for money,3,user_930
2024-01-07,prod3,amazon,Good value for money,3,user_931
2024-08-08,prod1,amazon,"Satisfied, but camera could be better",2,user_932
2024-04-08,prod1,amazon,"Great product, battery lasts long",4,user_933
2024-03-18,prod3,amazon,"Satisfied, but camera could be better",4,user_934
2024-03-05,prod1,amazon,"Great product, battery lasts long",5,user_935
2024-06-15,prod2,amazon,"Satisfied, but camera could be better",3,user_936
2024-06-22,prod1,amazon,"Great product, battery lasts long",4,user_937
2024-05-13,prod2,amazon,"Great product, battery lasts long",2,user_938
2024-06-27,prod2,amazon,"Satisfied, but camera could be better",2,user_939
2024-06-02,prod3,amazon,Poor build quality,3,user_940
2024-07-13,prod2,amazon,Poor build quality,3,user_941
2024-10-05,prod3,amazon,"Great product, battery lasts long",1,user_942
2024-01-26,prod1,amazon,Good value for money,2,user_943
2024-04-30,prod2,amazon,Good value for money,3,user_944
2024-09-26,prod3,amazon,Terrible customer service,5,user_945
2024-02-14,prod3,amazon,Terrible customer service,4,user_946
2024-09-07,prod3,amazon,Terrible customer service,4,user_947
2024-09-22,prod2,amazon,"Satisfied, but camera could be better",1,user_948
2024-08-03,prod3,amazon,Good value for money,5,user_949
2024-01-08,prod2,amazon,Terrible customer service,4,user_950
2024-04-03,prod3,amazon,"Satisfied, but camera could be better",2,user_951
2024-03-16,prod3,amazon,Terrible customer service,2,user_952
2024-06-08,prod1,amazon,"Great product, battery lasts long",5,user_953
2024-08-14,prod2,amazon,Poor build quality,3,user_954
2024-05-25,prod2,amazon,Terrible customer service,2,user_955
2024-10-13,prod1,amazon,Poor build quality,3,user_956
2024-09-24,prod1,amazon,Terrible customer service,5,user_957
2024-08-27,prod2,amazon,Good value for money,4,user_958
2024-02-23,prod1,amazon,Terrible customer service,2,user_959
2024-03-04,prod2,amazon,Terrible customer service,2,user_960
2024-09-07,prod1,amazon,Terrible customer service,1,user_961
2024-04-05,prod3,amazon,"Satisfied, but camera could be better",3,user_962
2024-10-22,prod2,amazon,Good value for money,1,user_963
2024-07-10,prod2,amazon,Terrible customer service,4,user_964
2024-05-26,prod3,amazon,Terrible customer service,1,user_965
2024-01-30,prod1,amazon,Poor build quality,1,user_966
2024-01-25,prod1,amazon,Terrible customer service,2,user_967
2024-10-06,prod3,amazon,"Satisfied, but camera could be better",5,user_968
2024-09-01,prod3,amazon,"Great product, battery lasts long",5,user_969
2024-08-14,prod2,amazon,"Great product, battery lasts long",2,user_970
2024-04-02,prod1,amazon,Poor build quality,4,user_971
2024-05-28,prod2,amazon,Good value for money,3,user_972
2024-09-22,prod1,amazon,"Satisfied, but camera could be better",1,user_973
2024-04-01,prod3,amazon,"Satisfied, but camera could be better",2,user_974
2024-02-17,prod2,amazon,"Great product, battery lasts long",3,user_975
2024-03-29,prod2,amazon,Terrible customer service,3,user_976
2024-06-03,prod3,amazon,"Great product, battery lasts long",1,user_977
2024-01-04,prod3,amazon,Good value for money,5,user_978
2024-01-12,prod1,amazon,Terrible customer service,5,user_979
2024-05-22,prod1,amazon,Poor build quality,5,user_980
2024-01-21,prod1,amazon,Poor build quality,5,user_981
2024-01-10,prod3,amazon,Poor build quality,2,user_982
2024-07-14,prod2,amazon,Terrible customer service,1,user_983
2024-09-26,prod2,amazon,Terrible customer service,2,user_984
2024-02-29,prod2,amazon,"Satisfied, but camera could be better",3,user_985
2024-08-14,prod3,amazon,Good value for money,2,user_986
2024-05-04,prod2,amazon,Good value for money,3,user_987
2024-08-14,prod1,amazon,Good value for money,5,user_988
2024-07-03,prod2,amazon,Poor build quality,4,user_989
2024-09-09,prod2,amazon,Good value for money,5,user_990
2024-01-27,prod1,amazon,Good value for money,5,user_991
2024-01-24,prod3,amazon,Poor build quality,5,user_992
2024-10-19,prod3,amazon,Good value for money,1,user_993
2024-02-21,prod1,amazon,"Satisfied, but camera could be better",5,user_994
2024-05-18,prod1,amazon,"Great product, battery lasts long",5,user_995
2024-06-25,prod2,amazon,Terrible customer service,1,user_996
2024-05-08,prod1,amazon,"Great product, battery lasts long",3,user_997
2024-09-10,prod2,amazon,"Satisfied, but camera could be better",4,user_998
2024-09-15,prod3,amazon,Good value for money,4,user_999
